"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
33,0.868421052631579,0.818181818181818,0.875,0.857142857142857,0.438046032195002,0.646385044384464,78.6,84.2,78.6,84.2,66.7,100,100,80
34,0.906015037593985,0.878787878787879,0.875,0.857142857142857,0.470366078098216,0.2274992727222,78.6,94.7,91.7,85.7,100,75,75,100
35,0.906015037593985,0.878787878787879,0.854166666666667,0.857142857142857,0.341089684393272,0.793620032253221,100,78.9,77.8,100,66.7,100,100,80
36,0.917293233082707,0.848484848484849,0.875,0.857142857142857,0.506083762826875,0.259611046633656,71.4,94.7,90.9,81.8,100,75,75,100
37,0.894736842105263,0.848484848484849,0.916666666666667,0.928571428571429,0.516925644662354,0.378995486439428,71.4,94.7,90.9,81.8,100,87.5,85.7,100
38,0.887218045112782,0.818181818181818,0.9375,0.928571428571429,0.32895183353122,0.518781560379505,100,68.4,70,100,83.3,100,100,88.9
39,0.909774436090226,0.878787878787879,0.916666666666667,0.857142857142857,0.445932382926078,0.528824332398447,85.7,89.5,85.7,89.5,83.3,87.5,83.3,87.5
40,0.951127819548872,0.909090909090909,0.791666666666667,0.785714285714286,0.531708270158233,0.323528077006997,78.6,100,100,86.4,100,62.5,66.7,100
41,0.93609022556391,0.909090909090909,0.791666666666667,0.785714285714286,0.399630349200584,0.765165216517122,92.9,89.5,86.7,94.4,66.7,87.5,80,77.8
42,0.951127819548872,0.909090909090909,0.729166666666667,0.785714285714286,0.506640382343197,0.86550104606732,85.7,94.7,92.3,90,50,100,100,72.7
43,0.864661654135338,0.818181818181818,0.958333333333333,0.928571428571429,0.383451277263746,0.443810570861797,92.9,73.7,72.2,93.3,83.3,100,100,88.9
44,0.87218045112782,0.757575757575758,0.979166666666667,0.928571428571429,0.317524429684044,0.764748711599262,100,57.9,63.6,100,100,87.5,85.7,100
45,0.894736842105263,0.848484848484849,0.9375,0.857142857142857,0.437044545103442,0.269146152159442,78.6,89.5,84.6,85,100,75,75,100
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.868421052631579,0.818181818181818,0.9375,0.928571428571429,0.44374391860623,0.415757947642489,85.7,78.9,75,88.2,83.3,100,100,88.9
48,0.913533834586466,0.878787878787879,0.854166666666667,0.785714285714286,0.54976300557136,0.396421987943458,78.6,94.7,91.7,85.7,100,62.5,66.7,100
49,0.917293233082707,0.848484848484849,0.8125,0.785714285714286,0.295376399334141,0.296130680894796,100,73.7,73.7,100,100,62.5,66.7,100
50,0.906015037593985,0.848484848484849,0.875,0.857142857142857,0.511013780586791,0.325362898405645,78.6,89.5,84.6,85,100,75,75,100
51,0.93609022556391,0.878787878787879,0.8125,0.785714285714286,0.325377671514661,0.261079345057704,100,78.9,77.8,100,83.3,75,71.4,85.7
52,0.924812030075188,0.878787878787879,0.875,0.857142857142857,0.530342511514084,0.831911928079054,71.4,100,100,82.6,66.7,100,100,80
53,0.93609022556391,0.878787878787879,0.791666666666667,0.714285714285714,0.514501175153738,0.24919760041681,85.7,89.5,85.7,89.5,100,50,60,100
54,0.887218045112782,0.818181818181818,0.916666666666667,0.928571428571429,0.344946031990253,0.432182877373446,92.9,73.7,72.2,93.3,100,87.5,85.7,100
55,0.928571428571429,0.878787878787879,0.75,0.714285714285714,0.483933811703106,0.257590612799091,78.6,94.7,91.7,85.7,83.3,62.5,62.5,83.3
56,0.962406015037594,0.939393939393939,0.770833333333333,0.785714285714286,0.495787906587158,0.331222239413624,92.9,94.7,92.9,94.7,83.3,75,71.4,85.7
57,0.921052631578947,0.878787878787879,0.895833333333333,0.857142857142857,0.403508547255184,0.620222807551513,92.9,84.2,81.2,94.1,83.3,87.5,83.3,87.5
58,0.928571428571429,0.878787878787879,0.875,0.857142857142857,0.404321646506962,0.356774267241569,85.7,89.5,85.7,89.5,83.3,87.5,83.3,87.5
59,0.958646616541353,0.878787878787879,0.729166666666667,0.714285714285714,0.369198913602069,0.259850916213135,92.9,84.2,81.2,94.1,100,50,60,100
60,0.898496240601504,0.848484848484849,0.875,0.857142857142857,0.371367517322798,0.559920368511188,92.9,78.9,76.5,93.8,66.7,100,100,80
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.966165413533835,0.909090909090909,0.625,0.642857142857143,0.545456462800741,0.462532321593587,85.7,94.7,92.3,90,66.7,62.5,57.1,71.4
63,0.951127819548872,0.878787878787879,0.5625,0.642857142857143,0.279568799772303,0.309898752771261,92.9,84.2,81.2,94.1,83.3,50,55.6,80
64,0.913533834586466,0.878787878787879,0.875,0.857142857142857,0.40039660519384,0.677106167708611,92.9,84.2,81.2,94.1,66.7,100,100,80
65,0.909774436090226,0.848484848484849,0.895833333333333,0.857142857142857,0.306519295569823,0.567935725354391,100,73.7,73.7,100,66.7,100,100,80
66,0.921052631578947,0.848484848484849,0.895833333333333,0.857142857142857,0.335958940604858,0.426600810907099,100,73.7,73.7,100,83.3,87.5,83.3,87.5
67,0.906015037593985,0.818181818181818,0.791666666666667,0.714285714285714,0.333313789103296,0.231968464387091,92.9,73.7,72.2,93.3,100,50,60,100
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.906015037593985,0.848484848484849,0.916666666666667,0.857142857142857,0.453419587075,0.304276570827607,78.6,89.5,84.6,85,100,75,75,100
70,0.932330827067669,0.909090909090909,0.875,0.857142857142857,0.396085958021258,0.335547220133419,92.9,89.5,86.7,94.4,83.3,87.5,83.3,87.5
71,0.981203007518797,0.939393939393939,0.541666666666667,0.642857142857143,0.472891296336449,0.243719136869372,92.9,94.7,92.9,94.7,100,37.5,54.5,100
72,0.898496240601504,0.848484848484849,0.895833333333333,0.928571428571429,0.357639594105252,0.411592282645361,100,73.7,73.7,100,83.3,100,100,88.9
73,0.954887218045113,0.878787878787879,0.666666666666667,0.714285714285714,0.369289958227151,0.691626970863296,92.9,84.2,81.2,94.1,50,87.5,75,70
74,0.898496240601504,0.848484848484849,0.833333333333333,0.857142857142857,0.346619235438707,0.720056727634712,100,73.7,73.7,100,66.7,100,100,80
75,0.883458646616541,0.818181818181818,0.958333333333333,0.928571428571429,0.324959053317435,0.29198918068903,92.9,73.7,72.2,93.3,100,87.5,85.7,100
76,0.943609022556391,0.878787878787879,0.916666666666667,0.857142857142857,0.476934781061576,0.915138967399573,85.7,89.5,85.7,89.5,83.3,87.5,83.3,87.5
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.954887218045113,0.878787878787879,0.791666666666667,0.714285714285714,0.279192207257535,0.210913468399939,100,78.9,77.8,100,100,50,60,100
79,0.902255639097744,0.848484848484849,0.875,0.857142857142857,0.411487121207408,0.322638319241066,85.7,84.2,80,88.9,83.3,87.5,83.3,87.5
80,0.917293233082707,0.818181818181818,0.854166666666667,0.857142857142857,0.286245911000836,0.450486997175914,92.9,73.7,72.2,93.3,83.3,87.5,83.3,87.5
81,0.860902255639098,0.757575757575758,0.958333333333333,0.928571428571429,0.30149245044711,0.377403254799164,100,57.9,63.6,100,100,87.5,85.7,100
82,0.917293233082707,0.848484848484849,0.833333333333333,0.785714285714286,0.403876651028912,0.742175869237275,92.9,78.9,76.5,93.8,83.3,75,71.4,85.7
83,0.93609022556391,0.878787878787879,0.8125,0.714285714285714,0.313099624730091,0.0915984609322007,100,78.9,77.8,100,100,50,60,100
84,0.913533834586466,0.878787878787879,0.958333333333333,0.928571428571429,0.443170127600706,0.299479461381279,85.7,89.5,85.7,89.5,100,87.5,85.7,100
85,0.883458646616541,0.848484848484849,0.958333333333333,0.928571428571429,0.341652099159229,0.773112076754413,92.9,78.9,76.5,93.8,83.3,100,100,88.9
86,0.932330827067669,0.878787878787879,0.833333333333333,0.785714285714286,0.454123363789585,0.292282390731819,85.7,89.5,85.7,89.5,100,62.5,66.7,100
87,0.93609022556391,0.878787878787879,0.75,0.785714285714286,0.355579173223309,0.339547716180442,92.9,84.2,81.2,94.1,83.3,75,71.4,85.7
88,0.921052631578947,0.878787878787879,0.8125,0.785714285714286,0.39664489175306,0.358023275006368,92.9,84.2,81.2,94.1,83.3,75,71.4,85.7
89,0.93984962406015,0.909090909090909,0.791666666666667,0.785714285714286,0.376809698169599,0.0976804266056692,92.9,89.5,86.7,94.4,100,62.5,66.7,100
90,0.917293233082707,0.878787878787879,0.895833333333333,0.857142857142857,0.46972006973744,0.724603272753321,78.6,94.7,91.7,85.7,66.7,100,100,80
91,0.93984962406015,0.848484848484849,0.8125,0.785714285714286,0.313512360037253,0.153403974874626,100,73.7,73.7,100,100,62.5,66.7,100
92,0.902255639097744,0.848484848484849,0.875,0.857142857142857,0.496208164282353,0.372494726414513,71.4,94.7,90.9,81.8,100,75,75,100
93,0.909774436090226,0.848484848484849,0.833333333333333,0.857142857142857,0.354357318275404,0.88549267918441,100,73.7,73.7,100,66.7,100,100,80
94,0.883458646616541,0.818181818181818,0.895833333333333,0.857142857142857,0.371320594618749,0.386763465233119,92.9,73.7,72.2,93.3,83.3,87.5,83.3,87.5
95,0.913533834586466,0.878787878787879,0.729166666666667,0.785714285714286,0.38744708138227,0.464568229850342,92.9,84.2,81.2,94.1,50,100,100,72.7
96,0.906015037593985,0.848484848484849,0.875,0.857142857142857,0.381069066986614,0.363126549411726,85.7,84.2,80,88.9,100,75,75,100
97,0.932330827067669,0.909090909090909,0.8125,0.785714285714286,0.423600531331435,0.334485577999304,92.9,89.5,86.7,94.4,83.3,75,71.4,85.7
98,0.951127819548872,0.939393939393939,0.791666666666667,0.785714285714286,0.435992056521492,0.24702339674483,100,89.5,87.5,100,83.3,75,71.4,85.7
99,0.887218045112782,0.818181818181818,0.916666666666667,0.857142857142857,0.370744739930698,0.393261997100343,85.7,78.9,75,88.2,100,75,75,100
100,0.928571428571429,0.878787878787879,0.833333333333333,0.857142857142857,0.332544497343827,0.596549405602615,100,78.9,77.8,100,66.7,100,100,80
