"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.988721804511278,0.939393939393939,0.9375,0.857142857142857,0.414934236820589,0.427873476162259,100,89.5,87.5,100,100,75,75,100
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.992481203007519,0.96969696969697,0.833333333333333,0.785714285714286,0.464882757257188,0.42066225171787,92.9,100,100,95,83.3,75,71.4,85.7
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.992481203007519,0.96969696969697,0.645833333333333,0.642857142857143,0.437228645368798,0.404867364470492,92.9,100,100,95,83.3,50,55.6,80
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.992481203007519,0.96969696969697,0.833333333333333,0.785714285714286,0.433579125520255,0.378242627037781,92.9,100,100,95,100,62.5,66.7,100
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.988721804511278,0.96969696969697,0.729166666666667,0.714285714285714,0.410982619498017,0.447678689427573,100,94.7,93.3,100,66.7,75,66.7,75
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.984962406015038,0.939393939393939,0.625,0.714285714285714,0.409252121963323,0.398248250295696,100,89.5,87.5,100,100,50,60,100
89,0.996240601503759,0.96969696969697,0.666666666666667,0.857142857142857,0.417930153457417,0.469517199293759,100,94.7,93.3,100,66.7,100,100,80
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,0.996240601503759,0.96969696969697,0.770833333333333,0.785714285714286,0.413674202028394,0.396151708076862,100,94.7,93.3,100,100,62.5,66.7,100
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.977443609022556,0.939393939393939,0.666666666666667,0.642857142857143,0.388551365365498,0.375306281946802,100,89.5,87.5,100,100,37.5,54.5,100
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.992481203007519,0.96969696969697,0.833333333333333,0.785714285714286,0.449319707633081,0.382380176187411,92.9,100,100,95,100,62.5,66.7,100
96,0.996240601503759,0.96969696969697,0.895833333333333,0.857142857142857,0.423762114264135,0.460289583471312,100,94.7,93.3,100,66.7,100,100,80
97,0.996240601503759,0.96969696969697,0.854166666666667,0.857142857142857,0.418822898067719,0.446133473394102,100,94.7,93.3,100,66.7,100,100,80
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
