"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
48,0.93984962406015,0.848484848484849,0.8125,0.785714285714286,0.276471406275001,0.470818441749954,100,73.7,73.7,100,100,62.5,66.7,100
49,0.913533834586466,0.848484848484849,0.75,0.785714285714286,0.367554309371433,0.543009403519014,92.9,78.9,76.5,93.8,50,100,100,72.7
50,0.909774436090226,0.878787878787879,0.895833333333333,0.857142857142857,0.338294553322063,0.424125083531077,92.9,84.2,81.2,94.1,66.7,100,100,80
51,0.93984962406015,0.909090909090909,0.770833333333333,0.714285714285714,0.387661119404592,0.180407062464528,100,84.2,82.4,100,100,50,60,100
52,0.928571428571429,0.909090909090909,0.833333333333333,0.785714285714286,0.495949383391048,0.349513453521272,78.6,100,100,86.4,100,62.5,66.7,100
53,0.93609022556391,0.878787878787879,0.833333333333333,0.785714285714286,0.375119837705795,0.446815072277889,92.9,84.2,81.2,94.1,83.3,75,71.4,85.7
54,0.898496240601504,0.848484848484849,0.875,0.857142857142857,0.421159439355274,0.50794894501089,78.6,89.5,84.6,85,83.3,87.5,83.3,87.5
55,0.943609022556391,0.909090909090909,0.645833333333333,0.714285714285714,0.513051741127162,0.456961043423836,85.7,94.7,92.3,90,50,87.5,75,70
56,0.954887218045113,0.909090909090909,0.770833333333333,0.785714285714286,0.409718593195201,0.225400830455379,92.9,89.5,86.7,94.4,100,62.5,66.7,100
57,0.93609022556391,0.878787878787879,0.875,0.857142857142857,0.371615394408468,0.756586580476765,92.9,84.2,81.2,94.1,66.7,100,100,80
58,0.932330827067669,0.878787878787879,0.833333333333333,0.785714285714286,0.308392986587184,0.382072705363576,100,78.9,77.8,100,83.3,75,71.4,85.7
59,0.962406015037594,0.939393939393939,0.708333333333333,0.714285714285714,0.449067436429311,0.392460017910184,92.9,94.7,92.9,94.7,83.3,62.5,62.5,83.3
60,0.906015037593985,0.848484848484849,0.895833333333333,0.857142857142857,0.344946166810011,0.555985479125939,92.9,78.9,76.5,93.8,66.7,100,100,80
61,0.849624060150376,0.818181818181818,0.895833333333333,0.857142857142857,0.48767446861928,0.405362548030996,78.6,84.2,78.6,84.2,83.3,87.5,83.3,87.5
62,0.966165413533835,0.939393939393939,0.666666666666667,0.714285714285714,0.460991403352609,0.303459818303944,92.9,94.7,92.9,94.7,83.3,62.5,62.5,83.3
63,0.954887218045113,0.878787878787879,0.625,0.642857142857143,0.263426098367714,0.249251751859394,100,78.9,77.8,100,83.3,50,55.6,80
64,0.913533834586466,0.848484848484849,0.875,0.857142857142857,0.387881538953197,0.676091256071791,92.9,78.9,76.5,93.8,66.7,100,100,80
65,0.909774436090226,0.848484848484849,0.875,0.857142857142857,0.320801635086574,0.538088092226031,100,73.7,73.7,100,66.7,100,100,80
66,0.924812030075188,0.909090909090909,0.875,0.857142857142857,0.450782931409598,0.28489918963478,92.9,89.5,86.7,94.4,100,75,75,100
67,0.913533834586466,0.878787878787879,0.708333333333333,0.785714285714286,0.444452788536193,0.369480492547544,92.9,84.2,81.2,94.1,66.7,87.5,80,77.8
68,0.879699248120301,0.787878787878788,0.958333333333333,0.928571428571429,0.310402272143554,0.379213020132978,100,63.2,66.7,100,100,87.5,85.7,100
69,0.917293233082707,0.878787878787879,0.854166666666667,0.785714285714286,0.398777562707739,0.239433560379847,100,78.9,77.8,100,83.3,75,71.4,85.7
70,0.928571428571429,0.909090909090909,0.854166666666667,0.857142857142857,0.42574518827127,0.263714302971879,92.9,89.5,86.7,94.4,100,75,75,100
71,0.984962406015038,0.939393939393939,0.5625,0.642857142857143,0.335444813674027,0.466755145698591,100,89.5,87.5,100,66.7,62.5,57.1,71.4
72,0.894736842105263,0.848484848484849,0.833333333333333,0.857142857142857,0.3671393491024,0.604692796185802,100,73.7,73.7,100,66.7,100,100,80
73,0.954887218045113,0.909090909090909,0.645833333333333,0.714285714285714,0.59967410136927,0.701558678518296,78.6,100,100,86.4,50,87.5,75,70
74,0.898496240601504,0.878787878787879,0.770833333333333,0.857142857142857,0.376366569163181,0.643052705839904,100,78.9,77.8,100,66.7,100,100,80
75,0.894736842105263,0.818181818181818,0.916666666666667,0.857142857142857,0.375005561132617,0.300224465234876,92.9,73.7,72.2,93.3,100,75,75,100
76,0.958646616541353,0.939393939393939,0.854166666666667,0.857142857142857,0.487581425352644,0.95720319064704,92.9,94.7,92.9,94.7,83.3,87.5,83.3,87.5
77,0.887218045112782,0.878787878787879,0.916666666666667,0.928571428571429,0.409836449902592,0.383390273552113,92.9,84.2,81.2,94.1,83.3,100,100,88.9
78,0.954887218045113,0.909090909090909,0.729166666666667,0.642857142857143,0.483157500923669,0.196251155572039,92.9,89.5,86.7,94.4,100,37.5,54.5,100
79,0.902255639097744,0.818181818181818,0.916666666666667,0.857142857142857,0.345806344445724,0.352719710138534,100,68.4,70,100,83.3,87.5,83.3,87.5
80,0.924812030075188,0.909090909090909,0.833333333333333,0.785714285714286,0.404642814335187,0.24720360726908,92.9,89.5,86.7,94.4,100,62.5,66.7,100
81,0.87218045112782,0.818181818181818,0.9375,0.857142857142857,0.327659562113691,0.329758270455006,100,68.4,70,100,100,75,75,100
82,0.921052631578947,0.878787878787879,0.833333333333333,0.785714285714286,0.48529892488783,0.579996263453371,85.7,89.5,85.7,89.5,83.3,75,71.4,85.7
83,0.932330827067669,0.878787878787879,0.791666666666667,0.785714285714286,0.325489474314059,0.628792030163556,92.9,84.2,81.2,94.1,50,100,100,72.7
84,0.909774436090226,0.848484848484849,0.958333333333333,0.928571428571429,0.428956942583725,0.387138444505009,85.7,84.2,80,88.9,83.3,100,100,88.9
85,0.883458646616541,0.848484848484849,0.958333333333333,0.928571428571429,0.46779615457577,0.765897521207104,78.6,89.5,84.6,85,83.3,100,100,88.9
86,0.924812030075188,0.878787878787879,0.854166666666667,0.785714285714286,0.339040779908121,0.246291822325934,92.9,84.2,81.2,94.1,100,62.5,66.7,100
87,0.93984962406015,0.909090909090909,0.708333333333333,0.714285714285714,0.46808225570202,0.21365530545208,92.9,89.5,86.7,94.4,83.3,62.5,62.5,83.3
88,0.924812030075188,0.878787878787879,0.583333333333333,0.714285714285714,0.330219180928683,0.83645266262995,100,78.9,77.8,100,33.3,100,100,66.7
89,0.951127819548872,0.939393939393939,0.604166666666667,0.714285714285714,0.487268847204516,0.439241983987253,92.9,94.7,92.9,94.7,66.7,75,66.7,75
90,0.93984962406015,0.878787878787879,0.854166666666667,0.857142857142857,0.32722414316838,0.688747581338805,100,78.9,77.8,100,66.7,100,100,80
91,0.93609022556391,0.878787878787879,0.8125,0.785714285714286,0.455858383946424,0.224133603429501,85.7,89.5,85.7,89.5,100,62.5,66.7,100
92,0.932330827067669,0.848484848484849,0.8125,0.785714285714286,0.306791007201769,0.203140669589416,100,73.7,73.7,100,100,62.5,66.7,100
93,0.924812030075188,0.878787878787879,0.833333333333333,0.857142857142857,0.371510478214361,0.817241260891798,100,78.9,77.8,100,66.7,100,100,80
94,0.879699248120301,0.848484848484849,0.833333333333333,0.857142857142857,0.431385919070437,0.464152971232854,85.7,84.2,80,88.9,83.3,87.5,83.3,87.5
95,0.917293233082707,0.878787878787879,0.729166666666667,0.785714285714286,0.410220760156506,0.470532904821949,85.7,89.5,85.7,89.5,50,100,100,72.7
96,0.921052631578947,0.848484848484849,0.833333333333333,0.785714285714286,0.308433171578344,0.309592711512881,100,73.7,73.7,100,100,62.5,66.7,100
97,0.93609022556391,0.878787878787879,0.833333333333333,0.785714285714286,0.375658662100512,0.3763491136127,92.9,84.2,81.2,94.1,83.3,75,71.4,85.7
98,0.943609022556391,0.909090909090909,0.6875,0.785714285714286,0.371866097737076,0.349922929855235,100,84.2,82.4,100,66.7,87.5,80,77.8
99,0.898496240601504,0.818181818181818,0.916666666666667,0.857142857142857,0.326391996717015,0.328218750479458,100,68.4,70,100,100,75,75,100
100,0.947368421052632,0.909090909090909,0.6875,0.785714285714286,0.404044071490098,0.710653982952481,100,84.2,82.4,100,50,100,100,72.7
