"","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","Cluster"
"2-Hydroxyisocaproate",-0.480979882183188,-0.456755216042574,-0.432531555088186,-0.408309904506252,-0.384097261299703,-0.359924589738284,-0.335828845908447,-0.31184698589664,-0.288015965789313,-0.264372741672918,-0.240961931385378,-0.217858799770516,-0.195150958026132,-0.172947551894727,-0.151373596260083,-0.130555991819016,-0.110617997981689,-0.0916786139680907,-0.0738396381378849,-0.0571805930169635,-0.0417623180643853,-0.0276394427260691,-0.0148549145619542,-0.00344118568266743,0.00657626483185715,0.0151771538159781,0.0223468288240965,0.0280789163074031,0.0323797413245079,0.0352737372872926,0.0368088830023878,0.0370612008042611,0.0361375072062141,0.0341758804427349,0.0313436351604715,0.0278329092980711,0.0238542200939022,0.0196285054564416,0.0153782297057121,0.0113181180161727,0.00764602555566797,0.00453438246119948,0.00212261343228847,0.000510923122024118,-0.000244142394874905,-0.000131928016460938,0.000812718398631515,0.00251278200557707,0.00485551212811773,0.00770182110334939,0.0108981798098655,0.0142901764368157,0.0177365896821189,0.021122628484723,0.024370965334509,0.027449372209592,0.0303661203555278,0.033137696864971,0.0357805888305777,0.038314810824822,0.0407754300840781,0.0432028004031604,"1"
"Adenine",0.00779392657230343,0.0295020213605141,0.0512200842107662,0.0729580831850992,0.0947216243709927,0.116498865957674,0.138273604159809,0.160029635192063,0.181750755269103,0.203420760605593,0.225016524012057,0.246487224682461,0.267770567165694,0.288783121398551,0.309425187483377,0.329594644016978,0.349191402167518,0.36811899987153,0.386297215589799,0.403667889661798,0.420192145107662,0.435837705252715,0.450584875021026,0.464424066016155,0.477349397671682,0.489353028110549,0.500421308703732,0.510533595726964,0.5196641329851,0.527786903753995,0.534882820857254,0.540948168818776,0.546002912599304,0.550097402054299,0.553316155051875,0.555777780684015,0.557630653765032,0.559044588107399,0.560199376470738,0.561271566814631,0.562421142438798,0.563779815713574,0.565442422210075,0.567462450079033,0.569852133659798,0.572586881765017,0.575613209179568,0.578858892406288,0.582243846349801,0.585690245136853,0.589130669857331,0.592513499589117,0.595805281044336,0.598990315550833,0.602068095492116,0.605049435144413,0.607951681458043,0.610793339843028,0.61359291570939,0.616368026927916,0.619131802644604,0.621891946761297,"1"
"Homogentisic acid",-0.468088254531419,-0.446852231873843,-0.425621853865958,-0.404402765157454,-0.383203711405666,-0.362045842298511,-0.340953408531547,-0.319950660800335,-0.299061849800434,-0.278311226227405,-0.257726112756241,-0.237346119979666,-0.217215626064796,-0.197386679978462,-0.177916579962044,-0.15886292738556,-0.140280982454015,-0.122224024780659,-0.104738307708448,-0.0878616444337948,-0.0716253447930781,-0.0560589555889317,-0.041189922318932,-0.0270449256789342,-0.0136514385826602,-0.001038186521891,0.0107656782135822,0.0217326342795042,0.0318397960974612,0.0410724046456559,0.0494272507173676,0.0569154809638907,0.0635643313010901,0.0694174953551464,0.0745340353272832,0.0789859430094013,0.0828546270485916,0.0862267154303642,0.0891896086058727,0.0918272009928913,0.094216120052415,0.0964227329810252,0.0985010632164435,0.100491661271557,0.102421399076538,0.104304108008063,0.106141954539472,0.107927435255536,0.109645864521862,0.111278215032478,0.112804150134234,0.114205059506737,0.11546688404732,0.116582502408519,0.117553461304563,0.118390871942928,0.11911392125642,0.119743409950389,0.120300138730187,0.120805053287243,0.121279187347554,0.121740560360952,"1"
"Uric acid",-1.12160857838347,-1.05021578374699,-0.97912214179718,-0.908626805220705,-0.839037434459649,-0.770695720977736,-0.703951863994103,-0.639156062727889,-0.576658516398232,-0.51680942422427,-0.459936074059456,-0.406274108294507,-0.356017799689576,-0.309272832786512,-0.26606741322721,-0.226407434947959,-0.190268565697745,-0.157614709780351,-0.128388325639591,-0.102502965678536,-0.0798426597284151,-0.0602747525480476,-0.0436132567765699,-0.0296048104990825,-0.0179323615138464,-0.00822982510345415,-0.000107075508935343,0.00681765228818088,0.0128826411037784,0.0183504260413039,0.0233837805897928,0.0280341391415009,0.0322446385892019,0.0358675599628591,0.0386936107803766,0.0404886453736748,0.0410323974610507,0.0401537479497702,0.0377579277260951,0.0338426398451968,0.0285020352927796,0.0219194025837018,0.0143509811738709,0.00610423508753827,-0.00248587164840369,-0.0110795126566574,-0.0193513919669662,-0.0270058622026618,-0.0337877869159552,-0.0394899063536129,-0.0439577721058325,-0.0470931841313308,-0.0488566037793043,-0.0492684173363233,-0.0484084012218354,-0.0464124779434084,-0.0434593949980234,-0.0397362417483805,-0.035430107557172,-0.0307259994449022,-0.0257947914272797,-0.0207723521808555,"1"
"Glyceraldehyde 3-phosphate",-0.783995916484046,-0.754068003406671,-0.724175611967809,-0.694354263805974,-0.664644344406909,-0.635105694645279,-0.605803019242978,-0.5768010229219,-0.548164410403939,-0.519957886410991,-0.492249517189144,-0.465120815081273,-0.438658894167924,-0.412961330864559,-0.388133947724214,-0.364283831960982,-0.341517123509112,-0.319937645254104,-0.299637960354391,-0.280693097353983,-0.263160349433028,-0.247088547986256,-0.232502485397062,-0.219397272365421,-0.207738497749653,-0.197463993360256,-0.188487226451252,-0.180702207212178,-0.17398963572807,-0.168223842059324,-0.163279923233118,-0.159040385591589,-0.15540059106748,-0.152272401879308,-0.149585622604233,-0.147287132787074,-0.145337947143631,-0.143708777912855,-0.142374942242565,-0.141311599300341,-0.140490277504848,-0.139877450102537,-0.139435558630873,-0.139126422152825,-0.138916483667191,-0.138782923375819,-0.138719396015504,-0.138740088892903,-0.138880975767062,-0.139197543378767,-0.139758833454176,-0.140638280266403,-0.14190242022515,-0.143598994062437,-0.145746163404125,-0.148324468814945,-0.151279752359266,-0.154550777380651,-0.158076307222659,-0.161792816663361,-0.165628242569114,-0.1695147386053,"1"
"Myo-Inositol",-2.1392513127578,-1.97253619743325,-1.80684138074962,-1.64318716134785,-1.48264385848325,-1.32648187386864,-1.17602162983122,-1.03258354869817,-0.897488052796716,-0.772055564454043,-0.657496860690637,-0.554584137300121,-0.463860432302352,-0.38527681556133,-0.318209171323724,-0.261836296686615,-0.215004313299145,-0.176442224326027,-0.144736617205829,-0.1184333839313,-0.0961506917476165,-0.0765867414832942,-0.0587513212371567,-0.0420675123960342,-0.0263790091181651,-0.0119046115008457,0.000854635969326515,0.0112439086429176,0.0186019240267827,0.0224074450126451,0.0224049383077029,0.0186917768444641,0.011754336170343,0.00244723974313758,-0.00808206385785666,-0.0185133728577307,-0.0275018408362848,-0.0338331697207848,-0.0365635614562877,-0.0351239864035211,-0.0293732767941279,-0.0195919084049161,-0.00641704533878966,0.00927179324273704,0.0264995599243191,0.0443530190442362,0.0621247796488522,0.0794219596331215,0.0962225689630686,0.11287050182186,0.130009313083771,0.148464296507131,0.169090309637967,0.192608014119576,0.219452810464855,0.249658353568642,0.282871413613947,0.318659139006973,0.356588678153945,0.396194361099677,0.436877287737085,0.47803188003942,"2"
"Lactose",-0.43883481010743,-0.417391594124083,-0.395942860517191,-0.374483091663212,-0.353009458265618,-0.331529884335963,-0.310054982212816,-0.288595364234749,-0.267161642740332,-0.245764430068136,-0.224418824192077,-0.203157865627451,-0.182022291267316,-0.161068071099558,-0.14036394635515,-0.119981900276548,-0.099997323651461,-0.0804864390830503,-0.0615252702481094,-0.0431893163536005,-0.0255538386543777,-0.00869436309610307,0.00731212609852815,0.0223872142396749,0.0364526819520086,0.0494337804878376,0.0612639697766669,0.071890564679326,0.0812804654644134,0.0894250342575169,0.096343244360631,0.102082461003597,0.106716563738369,0.110341522696016,0.113068915756767,0.115018152311757,0.116308305309135,0.117050431633099,0.117341099542545,0.11725758629084,0.116854920546736,0.116164685696547,0.115195321589552,0.113933590261294,0.112346903570723,0.110386318839934,0.107990145392245,0.105088217288316,0.101606930298246,0.0974750885538046,0.0926304594009109,0.0870267220623579,0.080640266602127,0.073476114429527,0.0655721467804381,0.0570008831761746,0.0478633438856445,0.0382662098699194,0.028316162090072,0.0181196059488331,0.00777898645515206,-0.00262071826621955,"1"
"4-Pyridoxic acid",-0.547318530575661,-0.5275514583932,-0.507787653012206,-0.488030381234146,-0.468284743801904,-0.448563177224036,-0.428879951950514,-0.409249338431313,-0.389685607116404,-0.370203028455762,-0.350818221686583,-0.331557201194963,-0.312449962624708,-0.293534158210949,-0.274853579496844,-0.256453156734764,-0.238377868176397,-0.220671836154023,-0.203374628153255,-0.186519510262068,-0.170134262200611,-0.154244978426999,-0.138875284189799,-0.124048056498562,-0.109788284281591,-0.0961255731616004,-0.083095684229809,-0.0707405716984987,-0.0591065742090977,-0.0482406970295668,-0.0381852555276729,-0.0289714781691892,-0.0206129292066459,-0.0130997531840873,-0.00639472897862327,-0.000431939838331528,0.00488146303348488,0.00966035523726017,0.0140340064244944,0.0181365525877803,0.0220967087526569,0.0260279911744635,0.0300206579560988,0.034136331663784,0.0384058781965713,0.0428306489764561,0.0473867272956198,0.052031431265466,0.0567110759894913,0.0613689199597654,0.0659523162321285,0.0704183268779716,0.0747373840363881,0.078894924060445,0.0828912150050926,0.0867397880756206,0.0904636440021989,0.0940875919110851,0.0976364409285379,0.101134640700352,0.104604363971869,0.108062801556556,"1"
"2-Phosphoglyceric acid",-0.254932932962759,-0.237832080925754,-0.220771491223314,-0.203791426190004,-0.18693790748047,-0.170279994029689,-0.153892504092716,-0.13785025592461,-0.122228067780426,-0.107100757915223,-0.0925448870274756,-0.0786439855893376,-0.0654831167795885,-0.0531452947381834,-0.0417084835017065,-0.0312464671034847,-0.0218211499304026,-0.0134875138892187,-0.00628071993243263,-0.0002121837952101,0.00472568917952465,0.00854669436415125,0.0112760090720981,0.0129482809644947,0.0136025130819122,0.0132777167958964,0.0120100608127713,0.00983207081276504,0.0067741414584859,0.00286824932227634,-0.00184664015442844,-0.00731832774256177,-0.0134753895202968,-0.0202226019070718,-0.027438821632942,-0.0349780499278751,-0.0426739543037529,-0.0503475890806293,-0.0578175352602125,-0.0649112621320646,-0.0714762736533259,-0.0773895896779892,-0.082564333993875,-0.0869526243720473,-0.0905445140455446,-0.0933633241564728,-0.0954582303294438,-0.0968953329524568,-0.0977485881612689,-0.098091883839974,-0.0979932359258896,-0.0975116190594606,-0.096696424357366,-0.0955890584524368,-0.0942258555095373,-0.0926413347972857,-0.0908704689006939,-0.0889484153109991,-0.086910331519437,-0.0847912199336762,-0.0826245714981584,-0.0804383051060639,"1"
"Azelaic acid",-0.419350022854066,-0.392032394924088,-0.364726121929347,-0.33744255880508,-0.310197660585693,-0.283025782702273,-0.255965880685078,-0.229056910064362,-0.202337826370383,-0.175847585133397,-0.149630066051505,-0.123748845494177,-0.0982753979617289,-0.0732948575197689,-0.0489023870501677,-0.0251943346677948,-0.00226473456625313,0.0197950462905198,0.0409043552815624,0.060996370046056,0.0800158440825924,0.0979114146263698,0.114639199943695,0.130162417439351,0.144449706852675,0.157474650410112,0.169216700821603,0.179663425748584,0.188813714103709,0.196681414663234,0.203298816693649,0.208719433919086,0.213019690852581,0.216299291669837,0.218680229282545,0.220304526630349,0.221330871409824,0.221930309673891,0.222281124202458,0.222562975724508,0.222950367867221,0.223605540460618,0.224671012146742,0.226262169369713,0.22846049817473,0.231308224370204,0.234805208214934,0.238908883234808,0.243537809679785,0.248579038888792,0.253898998420202,0.259357082897408,0.264820664406248,0.270179912902008,0.275360718562534,0.280334178684738,0.285113062197181,0.289718640047417,0.294172183183005,0.298498810105854,0.302740014912019,0.306942725829713,"1"
"Glucuronic acid",-0.393828323953356,-0.375062221560604,-0.356304739026548,-0.337564496209886,-0.3188530307995,-0.300193551805011,-0.281612186066229,-0.26313506042296,-0.244788301715011,-0.226598036782192,-0.208592894905483,-0.190811515130558,-0.173296312462772,-0.156095370632542,-0.139260345492937,-0.122842811121381,-0.106891715888559,-0.0914541047077725,-0.0765708218750383,-0.0622756449371575,-0.0485972599842715,-0.0355632354069145,-0.0232007843704049,-0.0115383957696562,-0.000607206811550888,0.00955887966248341,0.0189245391693862,0.0274557870443621,0.0351238650380718,0.0419097557863487,0.0478086998323419,0.0528340579953482,0.0570199288819917,0.0604220838725962,0.0631169938246416,0.0651989592684881,0.0667755838055307,0.0679620178718821,0.0688745249550939,0.0696239740408747,0.0703098414274871,0.0710152228557132,0.0718032306403371,0.0727150005219783,0.0737693789075413,0.0749642191227454,0.0762790962738224,0.0776791600134323,0.0791197841817067,0.0805516402476384,0.0819258146817353,0.0831986057833102,0.084335670622038,0.0853152457709351,0.0861302345342856,0.086789035700285,0.0873128269173678,0.0877253258204822,0.0880502500445769,0.0883117073171526,0.0885348867776459,0.0887420234870328,"1"
"Indoxyl sulfate",-0.755472261341798,-0.731119405335959,-0.706739800962984,-0.682306699855742,-0.657796091585642,-0.633194917478283,-0.608492856797809,-0.583679588808363,-0.558744792774089,-0.533678147959132,-0.508476968106375,-0.483169104873661,-0.457796115143978,-0.432428728606637,-0.407163304980204,-0.382103438593519,-0.35736210293367,-0.333054949827382,-0.309298670497589,-0.2862084398934,-0.26389645572959,-0.242473228382553,-0.222043981784976,-0.202706474182118,-0.184548850713743,-0.167646430405437,-0.15205755738789,-0.137818979518092,-0.124941451084815,-0.113406335600699,-0.103163891611374,-0.0941336803202733,-0.0862071939212107,-0.0792524438915545,-0.0731199481968662,-0.0676493793029762,-0.062676115344257,-0.0580370718666602,-0.0535754423772357,-0.0491442771660123,-0.0446091054345452,-0.0398499870210709,-0.0347634222558851,-0.0292644419280523,-0.0232889719566266,-0.0167962787834035,-0.0097710294083108,-0.00222432182763519,0.00580698403511195,0.0142631531932603,0.0230668861256381,0.0321308417922429,0.0413667254772137,0.0506949346725803,0.0600535623996334,0.0694055891195236,0.078738161287076,0.0880434105177126,0.0973134684268558,0.106543421890217,0.115741549252285,0.124924070002141,"1"
"3-Nitrotyrosine",-0.619679081208315,-0.591748226839076,-0.563826002421474,-0.535921037907149,-0.508045764248073,-0.480227816397556,-0.452498630309244,-0.424889641936782,-0.397432287233813,-0.370158002153983,-0.343103387240418,-0.316325701394162,-0.289891424376609,-0.263886475334155,-0.23841368689025,-0.213580306195289,-0.189498381301263,-0.166280386985956,-0.144034137719183,-0.122858250716523,-0.102841142818299,-0.0840663714578401,-0.0666040047600787,-0.0505081324385133,-0.0358177046497376,-0.0225577680329799,-0.0107406500554318,-0.000366675118704914,0.00857589096097404,0.0161117934831358,0.0222805489534179,0.0271387077489997,0.0307621366553504,0.0332477329683722,0.0347139721919225,0.0352997862353681,0.0351614595624943,0.0344674914084276,0.033391664511961,0.032104839648642,0.0307662162648085,0.029514926720702,0.0284628435487476,0.027689372321162,0.0272387923546408,0.0271204244895662,0.0273115908091046,0.0277630298649058,0.0284061830252243,0.0291616027262352,0.0299476668114418,0.0306888139716202,0.0313226284200344,0.0318052719550994,0.032114958296854,0.0322533588018814,0.0322415500366734,0.03210446835274,0.0318670501015924,0.0315550523361119,0.031197151485812,0.0308197542466015,"1"
"Myristic acid",-0.0980686142193197,-0.0817506891920806,-0.0653850501267786,-0.0489239829853527,-0.0323244581592956,-0.015562183758329,0.00138244767826951,0.0185290436112226,0.0358972115012531,0.0535065588090826,0.0713663577237883,0.0894445393478632,0.107692513974942,0.126033367291005,0.144369669609598,0.162601513938046,0.180633413894009,0.198374212075462,0.215748590037544,0.23269806525351,0.249174448864325,0.265129791570117,0.280506635784928,0.295229446914663,0.309199461383242,0.322294463335834,0.334373842939789,0.345288281669455,0.354892569731224,0.363059548016553,0.3696930644966,0.374738134811076,0.378187106807675,0.380081397326772,0.380509122162647,0.379599519748148,0.377515370367549,0.374444603246579,0.370592007827713,0.366171529021959,0.361399168629312,0.356486173244784,0.35163206255359,0.347017178701416,0.342794783592792,0.339083199262186,0.33595894000087,0.333452081207021,0.331545137012909,0.330176425066133,0.329248307534688,0.328639913030756,0.328223121773064,0.32787991695148,0.327518834963324,0.327088300635186,0.326576441739372,0.325979615237465,0.325294178091048,0.324521313906038,0.323683527336272,0.322814895821078,"1"
"Biotin",-0.425005563386111,-0.408071201222791,-0.39113897483707,-0.374211020006546,-0.357291821229477,-0.340395257886765,-0.323537558079969,-0.30673494991065,-0.290003661480368,-0.273359920890685,-0.256822967498483,-0.240424085681946,-0.224199891433423,-0.208198144050122,-0.192476370666042,-0.177094820235946,-0.162117181519704,-0.147607940645818,-0.133630893796378,-0.120247267979168,-0.107514858072909,-0.0954895157170179,-0.0842209459675474,-0.0737506702720696,-0.0641110683786652,-0.0553244398442002,-0.0474020663731635,-0.0403433091838194,-0.03413482340849,-0.0287500032525071,-0.0241487798381946,-0.0202778758020284,-0.0170715795186374,-0.0144530446475533,-0.012336058006747,-0.0106271620862752,-0.00922797817455243,-0.00803755933221111,-0.00695461218212309,-0.00587946073803856,-0.00471567796721206,-0.00337137206562127,-0.00176017375277722,0.000197981941193167,0.00257615884834439,0.00543968467356544,0.00884527697244249,0.0128399726885666,0.0174598617416255,0.0227286887743307,0.0286564472504855,0.0352381382222904,0.042452895742086,0.0502636881849301,0.0586177886488718,0.067448169817064,0.0766773526200294,0.0862258480938989,0.0960141672748039,0.105964146448884,0.116005480512307,0.126083351105926,"1"
