"","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77"
"2-Hydroxyisocaproate",0.0242248297536496,0.0242243330803005,0.0242228228150479,0.024220311290429,0.0241988170706324,0.0241403693647783,0.0240449644922146,0.0239126029739921,0.0237432829349305,0.0235370068872167,0.023270797079601,0.0229216511883613,0.0224755291130147,0.021909983372322,0.0212166297576634,0.0203981900668455,0.0194574072814497,0.0184043213406369,0.0172603897187845,0.0160481781525061,0.0147788508297962,0.0134598700391292,0.0121038793906784,0.0107193836979941,0.00931212635603087,0.00788713530230974,0.00645102610257628,0.00501404723450566,0.00359151874158732,0.00220434050849077,0.000878541847943445,-0.000356117053163272,-0.00146819963217104,-0.00242704277250543,-0.0032052437865021,-0.00378089891342464,-0.00413940713920781,-0.00427468641236703,-0.00418982188993208,-0.00389718515174308,-0.00341804905491766,-0.00278182514734881,-0.00202488766388851,-0.00118900594637778,-0.000319358393683114,0.000537886736993863,0.00133839109991331,0.00204268069162303,0.00261926228046041,0.00304738327881851,0.00331920025178914,0.0034408812932883,0.00343249615228656,0.00332647254000167,0.00316473420790161,0.00299482780396602,0.00284141176679555,0.00270448989475291,0.00258403743282868,0.0024906761393689,0.00243778354670016,0.00242215945256444
"Adenine",0.0217064318371448,0.0217114194015116,0.0217263682858175,0.0217512904958222,0.0217730916816238,0.0217786923960062,0.0217680889196471,0.0217412783141393,0.0216982643692281,0.0216390471613909,0.0215428584746027,0.0213889212646191,0.0211635894925933,0.0208444157560848,0.0204226135954506,0.019899703795991,0.0192772164034138,0.0185645024965398,0.0177822171475243,0.0169532963480245,0.0160893808062926,0.0151986283807435,0.0142942962772884,0.0133832682388,0.012466199761148,0.0115388221900095,0.0105942458872249,0.00962589738524364,0.00863063595752695,0.00761148326876154,0.00657949354570268,0.00555433737385462,0.00456343254609961,0.00363963376713533,0.00281776145586467,0.00213045348426577,0.00160391951391568,0.00125428888873096,0.00108509086194043,0.00108628694501994,0.00123506058589713,0.00149821801762828,0.00183590496221699,0.00220606170864963,0.00256898066424717,0.00289131218062324,0.00314899626378361,0.00332873549610593,0.0034279703205141,0.00345343796351429,0.00341874186641955,0.00334135624186295,0.00323966223477247,0.0031304302930947,0.00302705589670074,0.0029387066447139,0.00286886697771446,0.00281753516664627,0.00278469792436919,0.0027677178083658,0.0027610934170879,0.00275966564644417
"Homogentisic acid",0.0212369629492747,0.021234142434455,0.0212256749279464,0.0212115624016477,0.0211825025863908,0.021129194449786,0.0210516347980832,0.0209498222858922,0.0208237604525042,0.0206734463926044,0.0204896687317234,0.0202632055851818,0.0199889742396134,0.0196592209674589,0.0192712827048073,0.0188269108017289,0.0183278672032986,0.0177783319529027,0.0171868298592576,0.0165614878913881,0.0159061029776592,0.0152221666695266,0.0145114980662737,0.0137739297749411,0.0130082343122975,0.0122133535460379,0.0113897037344596,0.0105402941748853,0.00967147182727319,0.00879313039611383,0.00791836972963017,0.00706261955370969,0.00624239454471483,0.00547384726539505,0.00477133061149912,0.00414617043349065,0.00360576081933786,0.00315310269062618,0.00278677182421931,0.0025012686426156,0.00228768875312076,0.00213457163789157,0.00202885130386278,0.0019568040080866,0.0019049379546112,0.00186078469585549,0.00181358765868785,0.00175484712010889,0.00167875460382222,0.00158246958164769,0.00146621866446721,0.00133319024961157,0.00118922086578275,0.00104224515460015,0.000901525768342808,0.000776761517883716,0.000672800466393397,0.000589644024687738,0.000527278684442389,0.000486159767407648,0.000465228605127302,0.000459441278583264
"Uric acid",0.071442651272966,0.0712930876541079,0.0708443652902551,0.0700964546706635,0.0690239034051372,0.0676011542534796,0.0658282056397812,0.0637050434917161,0.0612316844668453,0.0584081288836701,0.0553031157624514,0.0519853618168324,0.0485102616628488,0.0449774334706799,0.0414311712215971,0.0378941070864222,0.0343889531740407,0.0309282883444826,0.0275386229066388,0.0242524611142629,0.0210885099500997,0.0180781287497833,0.015287182650507,0.0127829610656115,0.0106236605102262,0.0088473590064206,0.00746277255923197,0.00644398239027352,0.00573043643255183,0.00523259325137303,0.00484260170521998,0.00444814254583886,0.00394740507397832,0.00326251536320563,0.00234945837384066,0.00120289210695245,-0.00014468048829492,-0.00162886805534468,-0.00316326228696202,-0.00465140710961678,-0.00599879528887066,-0.00712315105087218,-0.00796177432757279,-0.00847525286667763,-0.00864778277776448,-0.00848486637897002,-0.00800932352601547,-0.00725689179770363,-0.00627228286325675,-0.00510613736621884,-0.00381316086451462,-0.00245102495877135,-0.00107923037407763,0.000242210358951278,0.00145497703587572,0.00250567901897489,0.0033692778164115,0.00404583337821325,0.0045352469689759,0.00484385238977464,0.00499526302055672,0.00503601521079912
"Glyceraldehyde 3-phosphate",0.0299338323682146,0.0299160749199345,0.0298627951057383,0.0297739842657759,0.0296350694631702,0.0294314503390364,0.0291631223629722,0.0288300926551239,0.0284323546625918,0.0279699095666666,0.0274326845163688,0.0268105786332017,0.0260968791009166,0.0252803599191624,0.0243565213719592,0.0233260615692012,0.0221897062756206,0.0209536816634704,0.0196330547505934,0.0182477357463076,0.0168088257163281,0.0153306080199217,0.0138423362734416,0.012373873776359,0.0109541329124135,0.00960943735239503,0.00836193474778,0.00722818142876185,0.00621810733801936,0.00533448482379222,0.00457308894718556,0.00392352976948954,0.00337079037378952,0.00289726397497725,0.00248506323628514,0.00211828415828784,0.00178482157435894,0.00147749327859473,0.00119421786090272,0.000937172265508348,0.00071108756894683,0.000520923111135418,0.000369371451781208,0.000254667645782448,0.00016917776890055,9.91180792357192e-05,2.56098759193052e-05,-7.3051743270991e-05,-0.000218137945151804,-0.000426766797839942,-0.000708372459023957,-0.00106194685191663,-0.00147460009463664,-0.00192180803895004,-0.00236940263794168,-0.00277700383989941,-0.00312336445328776,-0.0034084796412188,-0.00363237711714281,-0.00378815307413028,-0.00387082025724302,-0.00389433938448875
"Myo-Inositol",0.166885167378337,0.166375029149044,0.16484461818561,0.162293818660845,0.158572710558661,0.153531165258083,0.147169272808938,0.139486858630005,0.130484045453556,0.120160841526664,0.108846143134697,0.0968688628679663,0.0845876688221512,0.0727026194896102,0.0615557008919616,0.0513962622962655,0.0424739001247058,0.0348904089125588,0.0287675631386191,0.0240659234901108,0.0207264601880435,0.0185681366511294,0.017199040446045,0.01619332667221,0.0151445796422704,0.0137170693383322,0.0116881089595183,0.0089760532319854,0.00564953455525291,0.00191643679941481,-0.00190625726858668,-0.00543841941260743,-0.00829187895328244,-0.0101276446963702,-0.0107067171731618,-0.00992735450173547,-0.00784321273262777,-0.00465917692591943,-0.000705254224119919,0.00360775668863243,0.00784503766524608,0.0116082148305417,0.0145907421038902,0.0166199491943001,0.0176792552403902,0.0179066526355013,0.017569767776935,0.0170210693344375,0.0166393493155982,0.016767086946616,0.0176524115528254,0.0194047329734104,0.0219716918980138,0.0251395785474442,0.0285575047550751,0.0317814402517492,0.0345724555374642,0.0369307836609894,0.0388561650187955,0.0402502170418299,0.0410087152813579,0.0412275047444662
"Lactose",0.0214422967005164,0.0214450553046566,0.021453332682403,0.0214671265569572,0.0214783729553131,0.0214790090645532,0.0214690305923999,0.0214484405264549,0.021417238470728,0.0213754201883381,0.0213095390637944,0.0212061276936816,0.021055558056425,0.0208410273408935,0.0205553678921627,0.0201960177717493,0.0197604284215261,0.0192486536662612,0.0186611137282136,0.0179982529779914,0.01726016274869,0.016445955719751,0.0155539091942741,0.0145831380102516,0.0135352060453103,0.0124157416371669,0.0112356925590183,0.0100118404976653,0.00876643073926107,0.00752584614701498,0.00631852052104233,0.00517235132312802,0.00411203302519994,0.00315670261963693,0.00231821612190069,0.00160031723705537,0.000998679736928062,0.000501801600319522,9.24955120608154e-05,-0.00025031807076432,-0.000549758938082495,-0.000829346946683161,-0.00111165625127992,-0.00141732367242229,-0.00176430669349449,-0.00216726329678225,-0.00263691836625454,-0.00317936627613862,-0.00379525694235428,-0.00447899523863035,-0.00521817460960997,-0.0059934015241208,-0.00677879442111864,-0.00754325065345985,-0.00825256326033018,-0.00887218347535558,-0.00938511728971744,-0.0097913679976409,-0.0100909481190661,-0.0102846613442819,-0.0103819298030991,-0.0104085960078839
"4-Pyridoxic acid",0.0197676155258718,0.0197659843939745,0.0197610820561711,0.0197529169395512,0.0197359802290061,0.019704775407779,0.0196593005525564,0.0195995521662542,0.0195255346069763,0.0194372462390418,0.0193276424778449,0.0191896731589174,0.0190184453685524,0.0188056784728572,0.0185479942842464,0.0182453537907697,0.0178977255898642,0.0175077093104969,0.017081159768223,0.0166246284205332,0.0161414204068087,0.0156332852473682,0.0151023721344104,0.0145479905466361,0.0139666655834285,0.013352799970567,0.0126999358755639,0.0120024614318901,0.0112575477203322,0.0104669724444461,0.00963851819150541,0.00878661137500842,0.00793201595762808,0.00710050109909108,0.00632058216747848,0.00562060838851109,0.00502555895638291,0.00455403993409547,0.00421591045984676,0.0040109124244563,0.00392854787570989,0.00394921174916888,0.00404645067982263,0.00419000406236555,0.00434919288785967,0.00449617685527349,0.00460864501058732,0.00467159046424963,0.00467803937362558,0.00462871412066051,0.00453081885645404,0.00439622994416051,0.00423946127707281,0.00407570632244138,0.00391920161257133,0.00378207828782518,0.00366976566930677,0.0035822653290531,0.00351956546346786,0.00348060648881333,0.00346177681275689,0.00345676506174611
"2-Phosphoglyceric acid",0.0171075596694124,0.0170874338076003,0.0170270387377714,0.0169263817448916,0.0167681854222765,0.0165351726419656,0.0162273428803532,0.0158446901223764,0.0153872180392924,0.01485493065836,0.014242601411528,0.0135449917457256,0.0127627455065157,0.0119001093232748,0.0109607241610205,0.00995348912467594,0.00888732439798544,0.00777408002243211,0.00663764969643263,0.00550131189468801,0.00437632357670555,0.00327002865867714,0.00219452048411826,0.00115664811584196,0.000158400855567113,-0.000801940848406948,-0.00172799235495704,-0.00262302828460514,-0.0034876557882441,-0.00431781340674247,-0.00510343825030894,-0.00582816497474056,-0.00647014986774977,-0.00700405504392848,-0.00740392508486832,-0.00764659229708423,-0.00771510517121497,-0.00760160677584882,-0.00730921398565347,-0.00685255396632576,-0.00625678692750071,-0.00555528539271525,-0.00478625379735464,-0.00398880331511009,-0.00319907521224926,-0.00244699601151543,-0.00175409129892288,-0.00113266558999946,-0.000586324459070036,-0.000111693806001498,0.000299146569341813,0.000655904671654762,0.000967665481409604,0.00124110201480437,0.00147963017910978,0.00168355143626926,0.00185231493576722,0.00198593080931114,0.00208437428727203,0.00214813959458322,0.00218034639233708,0.00218922329034041
"Azelaic acid",0.0273195170028172,0.0273138448101854,0.0272968107513836,0.0272684238840925,0.0272148808977209,0.0271223845670012,0.0269909317695227,0.0268205229393609,0.0266111569474571,0.0263628345444406,0.0260607910527163,0.0256902390900411,0.0252422676673703,0.0247026604342937,0.0240661295502875,0.0233344015484722,0.0225092240061657,0.0215968527438988,0.0206106370237788,0.0195645665157062,0.0184655565470776,0.017318340527393,0.0161311482785476,0.0149100743502708,0.0136600768050068,0.0123863232259271,0.0110956142114428,0.00979754575045019,0.0085052393175691,0.00723546394839911,0.00600821084839776,0.00484575115200886,0.00377140887438546,0.00280818961149592,0.00197745011434824,0.00129771166042687,0.00078362778395092,0.000445124465524516,0.000286630033748049,0.00030635625299812,0.000495676959376693,0.000838629738050045,0.00131173533561783,0.00188431176988329,0.00251947353677391,0.00317595929680251,0.00381081596860492,0.00438275517906702,0.00485596539905981,0.00520384458552449,0.00541221439599098,0.00548142974052013,0.00542705706275949,0.00527881421822333,0.00507784029081077,0.00487262484855399,0.00468868231074132,0.00452601866422339,0.00438460852375723,0.00427603211973813,0.00421475728397914,0.00419668327711887
"Glucuronic acid",0.0187675379588274,0.0187632301852399,0.0187502995447184,0.0187287501449069,0.0186898264710515,0.0186247779663336,0.0185336025218732,0.0184162980595803,0.0182728674547013,0.018103309150835,0.0179001199263089,0.0176557854260579,0.0173664910842227,0.0170266887983305,0.0166346581625797,0.0161923631357425,0.0157017793417167,0.0151666424354561,0.0145943339833224,0.0139913991748417,0.0133607504687565,0.0127028274230828,0.0120173662146875,0.011302225397552,0.0105544652840108,0.0097717431118527,0.00895380172105003,0.00810377222834532,0.00722908546491287,0.0063417927163281,0.00545824708895936,0.00459812542865313,0.00378293900260188,0.00303419781279484,0.0023714664793971,0.00181055988028176,0.00136206221204539,0.00103036612683932,0.000813295280149185,0.000702323180670202,0.000683361909863326,0.000737974805401243,0.000844903942147505,0.000981738963852582,0.00112658321099893,0.00125958399701345,0.00136423058876344,0.00142831690709285,0.00144456561718407,0.00141085755721247,0.00133009051371737,0.00120967793258414,0.00106076361317074,0.000897177838036658,0.000734213023165346,0.000587341938739019,0.000464190260533124,0.000364760703809813,0.000289038929868009,0.000238215906022727,0.000212008032233627,0.000204697842537417
"Indoxyl sulfate",0.0243483956784916,0.0243617734969582,0.024401893134789,0.0244687669733166,0.0245541704601835,0.0246498996447925,0.0247559459703416,0.02487231276137,0.024999001844934,0.0251360096231355,0.0252604398218535,0.0253493780324908,0.0253846180334931,0.0253332808819678,0.0251806936625556,0.0249198206061091,0.0245436315069572,0.0240511228287729,0.0234421772935977,0.0227196947577025,0.0218856860216813,0.0209431984308634,0.0198989436313379,0.0187612912272336,0.0175412862334346,0.0162536998443851,0.0149177959475249,0.0135574693972432,0.0122006434205755,0.0108778886602091,0.00962047997672524,0.00845815783732926,0.00741698348464799,0.00651761899263703,0.00577427844839451,0.00519445997321992,0.00477938065446844,0.00452493822601418,0.00442288365786139,0.00446191452027562,0.00462847116339071,0.00490707422880081,0.00528028317108457,0.00572842587466787,0.00622936409200366,0.00675860975600869,0.00729002367817055,0.00779716867759641,0.00825533711017215,0.00864390422871916,0.0089487453632527,0.00916417428988156,0.00929406607639583,0.00935182527953681,0.00935913226650337,0.00934360926452193,0.00932022168093453,0.00928896647364448,0.00924983415111347,0.0092117141957175,0.00918755638622072,0.00917999776958107
"3-Nitrotyrosine",0.0279322907946811,0.0279279797730166,0.0279150327780702,0.0278934583695968,0.0278518495728515,0.0277788091537102,0.0276743301626964,0.0275384129592176,0.0273710607223197,0.0271722712338981,0.0269265580317736,0.0266184145425421,0.0262356813672136,0.0257565436597747,0.0251713614350649,0.0244765269959747,0.0236684490375863,0.0227494402304633,0.0217265231905221,0.0206108721927912,0.0194089662260389,0.0181289018060955,0.0167868418729027,0.0153984474463539,0.0139782698785814,0.0125395716183376,0.0110946097099311,0.00965526823661932,0.008233937250215,0.00684438854506999,0.00550248079825478,0.00422643104589205,0.00303655923917722,0.00195441018661039,0.00100130916344584,0.000196508646529701,-0.00044488438837801,-0.000913857775728132,-0.00120907221336961,-0.00133780571905963,-0.00131604891661879,-0.00116773782064436,-0.000923120520102244,-0.000616448472110252,-0.000283241573635462,4.25726151186655e-05,0.000331343377197356,0.00055987131775365,0.000712946919630815,0.000784054130727213,0.000775280236229322,0.000696459548112231,0.000563762234644332,0.000397850423469294,0.000221818587560039,5.91375469767997e-05,-7.86034954803911e-05,-0.000191402809485652,-0.000279281091953295,-0.000339741950913047,-0.000371444426186366,-0.000380378816081337
"Myristic acid",0.0163099694563083,0.016333830452273,0.016405396778647,0.0165246865556815,0.016677629631903,0.0168501844382485,0.0170423470699225,0.0172541146839759,0.017485492067566,0.0177364742343023,0.0179760615482103,0.0181732402917867,0.0183094578154048,0.0183554142827802,0.0183003569287379,0.0181476012488579,0.0179004683116264,0.0175686230372669,0.0171705702425723,0.0167206541008923,0.0162243876213466,0.0156769746759825,0.0150642739009364,0.014364895721685,0.0135546212721977,0.0126116722287296,0.0115218349677562,0.0102824432337417,0.00890457105571026,0.00741307220558937,0.00584462294364615,0.00424419584285359,0.00266072153941082,0.00114270632432987,-0.000265500820845135,-0.0015263364982391,-0.0026104085838056,-0.00349678134007537,-0.00417255639279738,-0.00463221276450774,-0.00487710727068203,-0.00491542253686525,-0.00476252094369186,-0.0044414815607779,-0.00398339143147227,-0.00342689091411583,-0.00281657937832194,-0.00220014500297423,-0.00162425592482729,-0.00112980063157321,-0.000747034322299485,-0.000491602376430202,-0.000362121020815315,-0.000339915356003577,-0.000391083863116429,-0.000470589761689661,-0.000553734954631834,-0.000640521587531286,-0.000730962602090044,-0.000810548586198183,-0.000858787728902392,-0.00087355655501098
