"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
15,0.882539682539683,0.803921568627451,0.777777777777778,0.818181818181818,0.362527637172265,0.659012353415769,90.5,73.3,70.4,91.7,55.6,100,100,76.5
16,0.861904761904762,0.803921568627451,0.786324786324786,0.818181818181818,0.466850614782834,0.32838021315232,71.4,86.7,78.9,81.2,77.8,84.6,77.8,84.6
17,0.863492063492064,0.823529411764706,0.811965811965812,0.818181818181818,0.467220683542625,0.434175129211266,76.2,86.7,80,83.9,66.7,92.3,85.7,80
18,0.846031746031746,0.803921568627451,0.769230769230769,0.863636363636364,0.457236742042754,0.536120141479557,76.2,83.3,76.2,83.3,66.7,100,100,81.2
19,0.919047619047619,0.843137254901961,0.632478632478632,0.681818181818182,0.410944817802194,0.59886804900866,90.5,80,76,92.3,44.4,84.6,66.7,68.8
20,0.83968253968254,0.803921568627451,0.769230769230769,0.772727272727273,0.416106657198506,0.346654774270911,71.4,86.7,78.9,81.2,88.9,69.2,66.7,90
21,0.846031746031746,0.764705882352941,0.837606837606838,0.818181818181818,0.362877591553884,0.451320679940487,90.5,66.7,65.5,90.9,77.8,84.6,77.8,84.6
22,0.858730158730159,0.843137254901961,0.752136752136752,0.772727272727273,0.454422227385128,0.298416725351034,81,86.7,81,86.7,88.9,69.2,66.7,90
23,0.823809523809524,0.764705882352941,0.811965811965812,0.727272727272727,0.382586625094116,0.366483719313158,90.5,66.7,65.5,90.9,100,53.8,60,100
24,0.892063492063492,0.823529411764706,0.743589743589744,0.727272727272727,0.411130029684764,0.287471667858879,90.5,76.7,73.1,92,77.8,69.2,63.6,81.8
25,0.831746031746032,0.784313725490196,0.871794871794872,0.818181818181818,0.388705751433789,0.36150799462884,90.5,70,67.9,91.3,88.9,76.9,72.7,90.9
26,0.871428571428571,0.764705882352941,0.752136752136752,0.727272727272727,0.331549007834627,0.414276729547105,95.2,63.3,64.5,95,77.8,69.2,63.6,81.8
27,0.944444444444444,0.882352941176471,0.538461538461538,0.636363636363636,0.539937213043013,0.687066726723557,85.7,90,85.7,90,44.4,76.9,57.1,66.7
28,0.846031746031746,0.843137254901961,0.803418803418803,0.772727272727273,0.464452833334573,0.278871878872269,76.2,90,84.2,84.4,100,61.5,64.3,100
29,0.868253968253968,0.803921568627451,0.743589743589744,0.772727272727273,0.427039376610751,0.533137861783511,85.7,76.7,72,88.5,44.4,100,100,72.2
30,0.86984126984127,0.862745098039216,0.692307692307692,0.636363636363636,0.495894232267578,0.232765145679035,76.2,93.3,88.9,84.8,100,38.5,52.9,100
31,0.96031746031746,0.92156862745098,0.58974358974359,0.681818181818182,0.636032937262172,0.578335926606382,81,100,100,88.2,55.6,76.9,62.5,71.4
32,0.853968253968254,0.803921568627451,0.846153846153846,0.818181818181818,0.378700689515387,0.593020917517732,90.5,73.3,70.4,91.7,66.7,92.3,85.7,80
33,0.893650793650794,0.823529411764706,0.717948717948718,0.681818181818182,0.43979150723202,0.282069946923136,81,83.3,77.3,86.2,77.8,61.5,58.3,80
34,0.836507936507937,0.784313725490196,0.854700854700855,0.818181818181818,0.450853531131757,0.316429607138847,71.4,83.3,75,80.6,88.9,76.9,72.7,90.9
35,0.825396825396825,0.764705882352941,0.871794871794872,0.863636363636364,0.386085271038256,0.406129095839023,90.5,66.7,65.5,90.9,88.9,84.6,80,91.7
36,0.877777777777778,0.843137254901961,0.675213675213675,0.727272727272727,0.428518299551907,0.341116002151783,81,86.7,81,86.7,88.9,61.5,61.5,88.9
37,0.928571428571429,0.862745098039216,0.598290598290598,0.590909090909091,0.361509887709048,0.169456489083765,95.2,80,76.9,96,88.9,38.5,50,83.3
38,0.863492063492063,0.784313725490196,0.777777777777778,0.772727272727273,0.422649602862632,0.449669266257494,95.2,66.7,66.7,95.2,66.7,84.6,75,78.6
39,0.882539682539683,0.823529411764706,0.735042735042735,0.772727272727273,0.451268662962446,0.593119037158748,85.7,80,75,88.9,66.7,84.6,75,78.6
40,0.841269841269841,0.803921568627451,0.82051282051282,0.772727272727273,0.440055330616432,0.352861039087996,76.2,83.3,76.2,83.3,100,61.5,64.3,100
41,0.853968253968254,0.803921568627451,0.82051282051282,0.772727272727273,0.455573370878044,0.308419419012713,81,80,73.9,85.7,88.9,69.2,66.7,90
42,0.83968253968254,0.784313725490196,0.837606837606838,0.818181818181818,0.345060827557604,0.472089853342669,95.2,66.7,66.7,95.2,88.9,76.9,72.7,90.9
43,0.880952380952381,0.823529411764706,0.735042735042735,0.681818181818182,0.363657742198003,0.472102709132046,90.5,76.7,73.1,92,66.7,69.2,60,75
44,0.8,0.784313725490196,0.88034188034188,0.863636363636364,0.439872259998482,0.491204483870945,71.4,83.3,75,80.6,66.7,100,100,81.2
45,0.888888888888889,0.823529411764706,0.700854700854701,0.681818181818182,0.342438521920353,0.373750784665193,100,70,70,100,77.8,61.5,58.3,80
46,0.849206349206349,0.784313725490196,0.760683760683761,0.772727272727273,0.373780662300383,0.388823506934983,100,63.3,65.6,100,77.8,76.9,70,83.3
47,0.812698412698413,0.784313725490196,0.871794871794872,0.818181818181818,0.447062461495376,0.314523619360709,66.7,86.7,77.8,78.8,88.9,76.9,72.7,90.9
48,0.822222222222222,0.803921568627451,0.905982905982906,0.863636363636364,0.476671134404476,0.473824064409546,71.4,86.7,78.9,81.2,66.7,100,100,81.2
