"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
29,0.920634920634921,0.843137254901961,0.854700854700855,0.772727272727273,0.400921998932372,0.225878835336106,95.2,76.7,74.1,95.8,100,61.5,64.3,100
30,0.926984126984127,0.862745098039216,0.752136752136752,0.772727272727273,0.515999340046478,0.552542220915422,81,90,85,87.1,66.7,84.6,75,78.6
31,0.973015873015873,0.941176470588235,0.632478632478632,0.681818181818182,0.552784355425152,0.321974466602624,90.5,96.7,95,93.5,77.8,61.5,58.3,80
32,0.941269841269841,0.843137254901961,0.726495726495726,0.727272727272727,0.364174274991574,0.356190451405978,95.2,76.7,74.1,95.8,77.8,69.2,63.6,81.8
33,0.957142857142857,0.92156862745098,0.735042735042735,0.772727272727273,0.51518608485661,0.56591838110593,90.5,93.3,90.5,93.3,77.8,76.9,70,83.3
34,0.880952380952381,0.784313725490196,0.897435897435897,0.863636363636364,0.3424954328005,0.319061741395154,95.2,66.7,66.7,95.2,100,76.9,75,100
35,0.93015873015873,0.901960784313726,0.88034188034188,0.863636363636364,0.502985888617073,0.202427339989436,81,96.7,94.4,87.9,100,76.9,75,100
36,0.923809523809524,0.862745098039216,0.743589743589744,0.727272727272727,0.449870896967797,0.436654900199693,85.7,86.7,81.8,89.7,77.8,69.2,63.6,81.8
37,0.96031746031746,0.96078431372549,0.675213675213675,0.727272727272727,0.531263505815166,0.129136026054161,95.2,96.7,95.2,96.7,100,53.8,60,100
38,0.903174603174603,0.823529411764706,0.888888888888889,0.863636363636364,0.423871917929418,0.313092184687093,95.2,73.3,71.4,95.7,100,76.9,75,100
39,0.925396825396825,0.862745098039216,0.786324786324786,0.772727272727273,0.513362107332584,0.511418023520954,85.7,86.7,81.8,89.7,77.8,76.9,70,83.3
40,0.9,0.843137254901961,0.863247863247863,0.863636363636364,0.4413117581666,0.434455749424082,85.7,83.3,78.3,89.3,100,76.9,75,100
41,0.887301587301587,0.843137254901961,0.888888888888889,0.863636363636364,0.476328961239944,0.42063967550113,81,86.7,81,86.7,100,76.9,75,100
42,0.911111111111111,0.843137254901961,0.888888888888889,0.909090909090909,0.39065705103986,0.406491414234951,90.5,80,76,92.3,88.9,92.3,88.9,92.3
43,0.915873015873016,0.862745098039216,0.829059829059829,0.772727272727273,0.471252688072502,0.275487683480091,90.5,83.3,79.2,92.6,88.9,69.2,66.7,90
44,0.871428571428571,0.803921568627451,0.957264957264957,0.909090909090909,0.412484723275983,0.305921107005261,90.5,73.3,70.4,91.7,100,84.6,81.8,100
45,0.947619047619048,0.882352941176471,0.786324786324786,0.772727272727273,0.486478374575071,0.419673013542629,85.7,90,85.7,90,66.7,84.6,75,78.6
46,0.942857142857143,0.901960784313726,0.786324786324786,0.772727272727273,0.402528446719433,0.251187619967039,100,83.3,80.8,100,88.9,69.2,66.7,90
47,0.907936507936508,0.843137254901961,0.88034188034188,0.863636363636364,0.523700135036758,0.303990413238754,71.4,93.3,88.2,82.4,100,76.9,75,100
48,0.9,0.823529411764706,0.905982905982906,0.863636363636364,0.362565125180643,0.372040772519584,100,70,70,100,88.9,84.6,80,91.7
49,0.920634920634921,0.862745098039216,0.829059829059829,0.772727272727273,0.35899608540349,0.291165169133944,100,76.7,75,100,88.9,69.2,66.7,90
50,0.936507936507937,0.862745098039216,0.846153846153846,0.818181818181818,0.427334242764084,0.140981847291497,90.5,83.3,79.2,92.6,88.9,76.9,72.7,90.9
51,0.953968253968254,0.941176470588235,0.717948717948718,0.772727272727273,0.470363635937553,0.420853369010461,95.2,93.3,90.9,96.6,77.8,76.9,70,83.3
52,0.880952380952381,0.784313725490196,0.923076923076923,0.863636363636364,0.309011095669514,0.432288822919462,95.2,66.7,66.7,95.2,100,76.9,75,100
53,0.901587301587302,0.862745098039216,0.82051282051282,0.772727272727273,0.456671743123178,0.331876025451893,85.7,86.7,81.8,89.7,88.9,69.2,66.7,90
54,0.968253968253968,0.92156862745098,0.777777777777778,0.727272727272727,0.53410881110138,0.142748114601517,90.5,93.3,90.5,93.3,100,53.8,60,100
55,0.873015873015873,0.764705882352941,0.888888888888889,0.909090909090909,0.389610554316654,0.369569503517971,90.5,66.7,65.5,90.9,100,84.6,81.8,100
56,0.884126984126984,0.823529411764706,0.905982905982906,0.818181818181818,0.394696044579731,0.23831573225809,95.2,73.3,71.4,95.7,100,69.2,69.2,100
57,0.933333333333333,0.882352941176471,0.777777777777778,0.772727272727273,0.40715113748345,0.391245063957066,90.5,86.7,82.6,92.9,88.9,69.2,66.7,90
58,0.906349206349206,0.843137254901961,0.888888888888889,0.818181818181818,0.453816046836053,0.278838832446352,90.5,80,76,92.3,100,69.2,69.2,100
59,0.892063492063492,0.862745098039216,0.905982905982906,0.818181818181818,0.431873933962782,0.334403358988533,95.2,80,76.9,96,100,69.2,69.2,100
60,0.904761904761905,0.882352941176471,0.829059829059829,0.727272727272727,0.514818502698973,0.176963861884441,85.7,90,85.7,90,100,53.8,60,100
61,0.907936507936508,0.862745098039216,0.914529914529915,0.909090909090909,0.504418273939507,0.366276014600015,76.2,93.3,88.9,84.8,100,84.6,81.8,100
62,0.884126984126984,0.862745098039216,0.888888888888889,0.863636363636364,0.462245500507138,0.576979292104611,90.5,83.3,79.2,92.6,66.7,100,100,81.2
63,0.931746031746032,0.862745098039216,0.769230769230769,0.772727272727273,0.522919670142082,0.250470412441452,81,90,85,87.1,88.9,69.2,66.7,90
64,0.896825396825397,0.862745098039216,0.786324786324786,0.818181818181818,0.451034964678343,0.430817838993052,85.7,86.7,81.8,89.7,66.7,92.3,85.7,80
65,0.949206349206349,0.901960784313726,0.658119658119658,0.636363636363636,0.705577527153943,0.314948172238831,76.2,100,100,85.7,100,38.5,52.9,100
66,0.941269841269841,0.92156862745098,0.726495726495726,0.727272727272727,0.460563270322964,0.520292148120556,95.2,90,87,96.4,66.7,76.9,66.7,76.9
67,0.915873015873016,0.862745098039216,0.837606837606838,0.818181818181818,0.498491338584605,0.432673741492359,85.7,86.7,81.8,89.7,100,69.2,69.2,100
68,0.965079365079365,0.96078431372549,0.64957264957265,0.681818181818182,0.495969469242904,0.624429786666115,95.2,96.7,95.2,96.7,66.7,69.2,60,75
69,0.903174603174603,0.843137254901961,0.854700854700855,0.772727272727273,0.401213902071592,0.262864335258005,90.5,80,76,92.3,100,61.5,64.3,100
70,0.873015873015873,0.843137254901961,0.923076923076923,0.863636363636364,0.417977536028048,0.379028493358732,85.7,83.3,78.3,89.3,100,76.9,75,100
71,0.922222222222222,0.843137254901961,0.829059829059829,0.818181818181818,0.345972222188672,0.272037407983286,100,73.3,72.4,100,100,69.2,69.2,100
72,0.925396825396825,0.862745098039216,0.897435897435897,0.863636363636364,0.541164245033004,0.706157514274342,71.4,96.7,93.8,82.9,77.8,92.3,87.5,85.7
73,0.925396825396825,0.882352941176471,0.743589743589744,0.727272727272727,0.441581748964672,0.297247087578626,90.5,86.7,82.6,92.9,100,53.8,60,100
74,0.965079365079365,0.901960784313726,0.777777777777778,0.818181818181818,0.365399331430725,0.897216216781046,95.2,86.7,83.3,96.3,55.6,100,100,76.5
75,0.912698412698413,0.843137254901961,0.871794871794872,0.863636363636364,0.431025491165558,0.272921260929834,90.5,80,76,92.3,100,76.9,75,100
76,0.944444444444444,0.92156862745098,0.726495726495726,0.727272727272727,0.487499557887528,0.522119821353369,95.2,90,87,96.4,55.6,84.6,71.4,73.3
77,0.912698412698413,0.843137254901961,0.854700854700855,0.863636363636364,0.45736585142851,0.292430501750822,81,86.7,81,86.7,100,76.9,75,100
78,0.926984126984127,0.862745098039216,0.769230769230769,0.727272727272727,0.333059147156687,0.248050442378391,100,76.7,75,100,100,53.8,60,100
79,0.912698412698413,0.843137254901961,0.88034188034188,0.909090909090909,0.373929292835695,0.409107280183612,95.2,76.7,74.1,95.8,100,84.6,81.8,100
80,0.884126984126984,0.784313725490196,0.888888888888889,0.863636363636364,0.389068329282314,0.243921254122898,90.5,70,67.9,91.3,100,76.9,75,100
81,0.911111111111111,0.843137254901961,0.863247863247863,0.818181818181818,0.403944175263543,0.671999391176727,95.2,76.7,74.1,95.8,55.6,100,100,76.5
82,0.922222222222222,0.843137254901961,0.829059829059829,0.772727272727273,0.353036312641855,0.33209667417791,100,73.3,72.4,100,88.9,69.2,66.7,90
83,0.953968253968254,0.92156862745098,0.760683760683761,0.772727272727273,0.510871398169902,0.239506943696031,95.2,90,87,96.4,88.9,69.2,66.7,90
84,0.947619047619048,0.901960784313726,0.803418803418803,0.772727272727273,0.427464073117014,0.639594092209452,95.2,86.7,83.3,96.3,77.8,76.9,70,83.3
85,0.923809523809524,0.862745098039216,0.854700854700855,0.818181818181818,0.390600319988483,0.493747931124049,95.2,80,76.9,96,77.8,84.6,77.8,84.6
86,0.941269841269841,0.901960784313726,0.641025641025641,0.636363636363636,0.573541810653647,0.135454555744796,81,96.7,94.4,87.9,100,38.5,52.9,100
87,0.885714285714286,0.843137254901961,0.923076923076923,0.909090909090909,0.458982698157912,0.480781794671428,85.7,83.3,78.3,89.3,100,84.6,81.8,100
88,0.919047619047619,0.882352941176471,0.829059829059829,0.818181818181818,0.50906342865543,0.438099715417397,85.7,90,85.7,90,88.9,76.9,72.7,90.9
89,0.904761904761905,0.862745098039216,0.829059829059829,0.818181818181818,0.454111338872969,0.63785223335087,95.2,80,76.9,96,66.7,92.3,85.7,80
90,0.931746031746032,0.882352941176471,0.752136752136752,0.727272727272727,0.527233066791154,0.484003546126067,81,93.3,89.5,87.5,77.8,69.2,63.6,81.8
91,0.915873015873016,0.823529411764706,0.863247863247863,0.818181818181818,0.36942130409092,0.538682518013782,95.2,73.3,71.4,95.7,88.9,76.9,72.7,90.9
92,0.922222222222222,0.882352941176471,0.829059829059829,0.772727272727273,0.403557368129464,0.195230390576293,95.2,83.3,80,96.2,100,61.5,64.3,100
93,0.957142857142857,0.92156862745098,0.752136752136752,0.772727272727273,0.486299289159231,0.364128245960339,95.2,90,87,96.4,66.7,84.6,75,78.6
94,0.931746031746032,0.882352941176471,0.88034188034188,0.772727272727273,0.56771664072429,0.425617578395413,76.2,96.7,94.1,85.3,100,61.5,64.3,100
95,0.892063492063492,0.784313725490196,0.905982905982906,0.818181818181818,0.310446531979696,0.346857853079895,100,63.3,65.6,100,88.9,76.9,72.7,90.9
96,0.922222222222222,0.882352941176471,0.794871794871795,0.818181818181818,0.449633872650922,0.46119781668559,95.2,83.3,80,96.2,66.7,92.3,85.7,80
97,0.926984126984127,0.882352941176471,0.82051282051282,0.727272727272727,0.444355740372713,0.179181485854011,90.5,86.7,82.6,92.9,100,53.8,60,100
98,0.892063492063492,0.843137254901961,0.871794871794872,0.909090909090909,0.488433121788193,0.482192715593851,85.7,83.3,78.3,89.3,88.9,92.3,88.9,92.3
99,0.912698412698413,0.843137254901961,0.829059829059829,0.772727272727273,0.435876523878982,0.434499343194437,90.5,80,76,92.3,77.8,76.9,70,83.3
100,0.923809523809524,0.882352941176471,0.829059829059829,0.818181818181818,0.527008501514621,0.691513183761831,85.7,90,85.7,90,55.6,100,100,76.5
