"i","train_auc_full","acc_train_full","test_auc_full","acc_test_full","train_cutoff_full","test_cutoff_full","Sens_train","Spec_train","PPV_train","NPV_train","Sens_test","Spec_test","PPV_test","NPV_test"
57,0.792063492063492,0.725490196078431,0.547008547008547,0.545454545454545,0.344858805146555,0.251112590625831,76.2,70,64,80.8,100,23.1,47.4,100
58,0.734920634920635,0.705882352941177,0.752136752136752,0.772727272727273,0.454412483283803,0.474306172433782,57.1,80,66.7,72.7,66.7,84.6,75,78.6
59,0.682539682539683,0.686274509803922,0.846153846153846,0.772727272727273,0.429422763858029,0.344718524103919,61.9,73.3,61.9,73.3,100,61.5,64.3,100
60,0.717460317460317,0.725490196078431,0.735042735042735,0.772727272727273,0.590878181976674,0.429581037192386,33.3,100,100,68.2,66.7,84.6,75,78.6
61,0.736507936507937,0.725490196078431,0.709401709401709,0.772727272727273,0.45279408960721,0.549671884806937,71.4,73.3,65.2,78.6,55.6,92.3,83.3,75
62,0.707936507936508,0.627450980392157,0.777777777777778,0.772727272727273,0.316690559945458,0.641238115219915,95.2,40,52.6,92.3,44.4,100,100,72.2
63,0.752380952380952,0.725490196078431,0.692307692307692,0.727272727272727,0.433249272474387,0.320268918529531,61.9,80,68.4,75,100,53.8,60,100
64,0.750793650793651,0.764705882352941,0.666666666666667,0.681818181818182,0.505785818868937,0.394821239989787,47.6,96.7,90.9,72.5,66.7,69.2,60,75
65,0.722222222222222,0.686274509803922,0.794871794871795,0.818181818181818,0.363498665656365,0.466467003590357,85.7,56.7,58.1,85,55.6,100,100,76.5
66,0.773015873015873,0.705882352941177,0.666666666666667,0.636363636363636,0.386666675857198,0.261944439665051,81,63.3,60.7,82.6,100,38.5,52.9,100
67,0.787301587301587,0.725490196078431,0.572649572649573,0.590909090909091,0.416012507723006,0.424605466795935,71.4,73.3,65.2,78.6,77.8,46.2,50,75
68,0.820634920634921,0.784313725490196,0.487179487179487,0.681818181818182,0.458662339064642,0.756703306548129,71.4,83.3,75,80.6,22.2,100,100,65
69,0.752380952380952,0.705882352941177,0.675213675213675,0.636363636363636,0.440750690577528,0.2633294188222,61.9,76.7,65,74.2,100,38.5,52.9,100
70,0.677777777777778,0.647058823529412,0.811965811965812,0.772727272727273,0.384622596652968,0.350184695730805,66.7,63.3,56,73.1,100,61.5,64.3,100
71,0.746031746031746,0.686274509803922,0.709401709401709,0.681818181818182,0.400763822658653,0.307827301091752,81,60,58.6,81.8,100,46.2,56.2,100
72,0.641269841269841,0.627450980392157,0.863247863247863,0.818181818181818,0.41890578480797,0.407237406275188,66.7,60,53.8,72,88.9,76.9,72.7,90.9
73,0.725396825396825,0.745098039215686,0.692307692307692,0.727272727272727,0.511421028437811,0.384380806281186,38.1,100,100,69.8,88.9,61.5,61.5,88.9
74,0.755555555555556,0.725490196078431,0.717948717948718,0.818181818181818,0.421779303985036,0.566721464498116,76.2,70,64,80.8,55.6,100,100,76.5
75,0.787301587301587,0.764705882352941,0.683760683760684,0.727272727272727,0.455152689855663,0.463212337093253,76.2,76.7,69.6,82.1,44.4,92.3,80,70.6
76,0.785714285714286,0.725490196078431,0.623931623931624,0.636363636363636,0.363898117390929,0.235738131329554,81,66.7,63,83.3,88.9,46.2,53.3,85.7
77,0.720634920634921,0.686274509803922,0.717948717948718,0.636363636363636,0.38692842885851,0.287349759226717,81,60,58.6,81.8,100,38.5,52.9,100
78,0.782539682539683,0.725490196078431,0.58974358974359,0.636363636363636,0.439287111982583,0.270747831450268,71.4,73.3,65.2,78.6,100,38.5,52.9,100
79,0.742857142857143,0.686274509803922,0.666666666666667,0.681818181818182,0.395642053785149,0.357405766609388,71.4,66.7,60,76.9,88.9,53.8,57.1,87.5
80,0.747619047619048,0.627450980392157,0.717948717948718,0.727272727272727,0.32137401846517,0.431120869475927,95.2,40,52.6,92.3,66.7,76.9,66.7,76.9
81,0.741269841269841,0.647058823529412,0.777777777777778,0.818181818181818,0.360376187455799,0.509039200861049,90.5,46.7,54.3,87.5,77.8,84.6,77.8,84.6
82,0.704761904761905,0.647058823529412,0.777777777777778,0.681818181818182,0.374777178754959,0.353626419516757,85.7,50,54.5,83.3,100,46.2,56.2,100
83,0.73015873015873,0.705882352941177,0.692307692307692,0.636363636363636,0.412620888141804,0.318769440969899,76.2,66.7,61.5,80,100,38.5,52.9,100
84,0.80952380952381,0.764705882352941,0.547008547008547,0.545454545454545,0.461463543364224,0.286781308190875,66.7,83.3,73.7,78.1,100,23.1,47.4,100
85,0.742857142857143,0.745098039215686,0.666666666666667,0.727272727272727,0.515079528371665,0.420858122854907,42.9,96.7,90,70.7,77.8,69.2,63.6,81.8
86,0.819047619047619,0.745098039215686,0.538461538461538,0.409090909090909,0.385946771122372,0.302490785525586,85.7,66.7,64.3,87,55.6,69.2,55.6,69.2
87,0.70952380952381,0.647058823529412,0.829059829059829,0.818181818181818,0.384055310252673,0.531373246268364,81,53.3,54.8,80,66.7,92.3,85.7,80
88,0.692063492063492,0.686274509803922,0.837606837606838,0.863636363636364,0.437886394651553,0.468834234104766,66.7,70,60.9,75,77.8,92.3,87.5,85.7
89,0.755555555555556,0.725490196078431,0.743589743589744,0.772727272727273,0.418710226174741,0.573948176098577,76.2,70,64,80.8,44.4,100,100,72.2
90,0.715873015873016,0.627450980392157,0.769230769230769,0.727272727272727,0.334222064134957,0.396879080613947,95.2,40,52.6,92.3,88.9,61.5,61.5,88.9
91,0.709523809523809,0.647058823529412,0.760683760683761,0.772727272727273,0.342460939732968,0.543801363479363,90.5,46.7,54.3,87.5,44.4,100,100,72.2
92,0.811111111111111,0.784313725490196,0.538461538461538,0.545454545454545,0.565886005601624,0.208061775262878,47.6,100,100,73.2,100,23.1,47.4,100
93,0.80952380952381,0.745098039215686,0.547008547008547,0.590909090909091,0.368075713119823,0.26703478454571,85.7,66.7,64.3,87,88.9,38.5,50,83.3
94,0.728571428571429,0.666666666666667,0.717948717948718,0.818181818181818,0.361265898325295,0.563442800726895,95.2,46.7,55.6,93.3,55.6,100,100,76.5
95,0.717460317460317,0.666666666666667,0.743589743589744,0.681818181818182,0.369959474577383,0.378972171967834,90.5,50,55.9,88.2,77.8,61.5,58.3,80
96,0.779365079365079,0.725490196078431,0.666666666666667,0.636363636363636,0.408236095752549,0.264614761523186,81,66.7,63,83.3,100,38.5,52.9,100
97,0.76031746031746,0.745098039215686,0.641025641025641,0.681818181818182,0.481787895255442,0.421560478628562,47.6,93.3,83.3,71.8,77.8,61.5,58.3,80
98,0.704761904761905,0.705882352941177,0.888888888888889,0.863636363636364,0.450212818568307,0.50776955161031,61.9,76.7,65,74.2,77.8,92.3,87.5,85.7
99,0.807936507936508,0.784313725490196,0.495726495726496,0.590909090909091,0.45455894355317,0.30394644851703,71.4,83.3,75,80.6,100,30.8,50,100
100,0.714285714285714,0.686274509803922,0.769230769230769,0.772727272727273,0.419590925329205,0.485891293812531,71.4,66.7,60,76.9,55.6,92.3,83.3,75
